firm_id,year,state,cost,wage,rental_rate,epsilon,kappa,alpha,A,Lbar,rho,sales_weight,payroll_weight,property_weight,FA_tax_rate,separate_acct_tax_rate,sales_tax_rate,payroll_tax_rate,optimal_price,optimal_quantity_consumed,optimal_quantity_produced,optimal_state_revenue,optimal_state_cost,optimal_profits,optimal_state_profits,price_Fajgelbaum_et_al,quantity_Fajgelbaum_et_al,revenue_Fajgelbaum_et_al
1,16,1,100,0.507920270448259,0.217680115906397,3.64432,1,0.3,1,27.848558398,inf,1,0,0,0.473684210526316,0,0,0,1.107232741217673,0.6898890107675371,0.969529803219058,0.7638677005280888,0.7034902070652826,0.43279222570756104,0.0603774823157851,,,
1,16,2,100,0.507920270448259,0.217680115906397,3.64432,1,0.3,1,27.848558398,inf,1,0,0,0.0,0,0,0,0.9407777539066979,1.2491704909935741,0.9695296884575054,1.1751918087634616,0.7034901237942557,0.43279222570756104,0.47170167549796393,,,
1,17,1,100,0.507920270448259,0.217680115906397,3.64432,1,0.3,1,27.848558398,inf,1,0,0,0.505263157894737,0,0,0,1.1183072286100548,0.6653155920446036,0.9646735591097642,0.7440272358904585,0.6999665144634608,0.42625880236838326,0.04406071016878599,,,
1,17,2,100,0.507920270448259,0.217680115906397,3.64432,1,0.3,1,27.848558398,inf,1,0,0,0.0,0,0,0,0.9377296909340677,1.2640315665229478,0.9646735893733861,1.1853199302064692,0.6999665364227565,0.42625880236838326,0.48535338434340836,,,
1,18,1,100,0.507920270448259,0.217680115906397,3.64432,1,0.3,1,27.848558398,inf,1,0,0,0.536842105263158,0,0,0,1.129988927762046,0.6405907773871092,0.9594191055570859,0.7238604856739151,0.6961538809356633,0.41989875444899083,0.027706593362730292,,,
1,18,2,100,0.507920270448259,0.217680115906397,3.64432,1,0.3,1,27.848558398,inf,1,0,0,0.0,0,0,0,0.9348563617654296,1.2782476234840063,0.9594192852299598,1.194977922725565,0.69615401130637,0.41989875444899083,0.4988239020080596,,,
1,19,1,100,0.507920270448259,0.217680115906397,3.64432,1,0.3,1,27.848558398,inf,1,0,0,0.568421052631579,0,0,0,1.1422942925865058,0.6157982652115694,0.9537716720122127,0.7034228437358472,0.6920561009736935,0.41371467199788925,0.011366731263027452,,,
1,19,2,100,0.507920270448259,0.217680115906397,3.64432,1,0.3,1,27.848558398,inf,1,0,0,0.0,0,0,0,0.9321657351285358,1.291744978189087,0.9537715613045139,1.204120407192225,0.6920560206441445,0.41371467199788925,0.5120643771642538,,,
1,20,1,100,0.507920270448259,0.217680115906397,3.64432,1,0.3,1,27.848558398,inf,1,0,0,0.6,0,0,0,1.155238237886532,0.5910235749826561,0.9477394432076585,0.6827730333123623,0.6876791134226249,0.40770865004000273,-0.004906091739433904,,,
1,20,2,100,0.507920270448259,0.217680115906397,3.64432,1,0.3,1,27.848558398,inf,1,0,0,0.0,0,0,0,0.9296645506882123,1.3044553166421757,0.9477394383333743,1.212705865838998,0.6876791098858424,0.40770865004000273,0.5250267465947152,,,
1,21,1,100,0.507920270448259,0.217680115906397,3.64432,1,0.3,1,27.848558398,inf,1,0,0,0.0,0,0,0,0.9956687436164652,1.015944555731946,0.9999066954623805,1.0115442393896146,0.7255316918113497,0.5401863712915336,0.2860125375404534,,,
1,21,2,100,0.507920270448259,0.217680115906397,3.64432,1,0.3,1,27.848558398,inf,1,0,0,0.0315789473684211,0,0,0,1.0044724703815988,0.9838687620966681,0.9999066122789494,0.9882690859945257,0.7255316314534199,0.5401863712915336,0.26273744441480584,,,
1,22,1,100,0.507920270448259,0.217680115906397,3.64432,1,0.3,1,27.848558398,inf,1,0,0,0.0315789473684211,0,0,0,1.0000000037771253,0.9999999963161179,0.9999999976940915,1.0000000000932432,0.7255993919468793,0.5314706605922472,0.2744005980651929,,,
1,22,2,100,0.507920270448259,0.217680115906397,3.64432,1,0.3,1,27.848558398,inf,1,0,0,0.0315789473684211,0,0,0,1.0000000037770291,0.9999999963162135,0.999999984851165,1.0000000000932425,0.7255993826280468,0.5314706605922472,0.2744006073842796,,,
1,23,1,100,0.507920270448259,0.217680115906397,3.64432,1,0.3,1,27.848558398,inf,1,0,0,0.0631578947368421,0,0,0,1.0046231256635796,0.983331175102699,0.9999003567930784,0.9878772386941141,0.725527092470761,0.5228574774540966,0.26235013609588786,,,
1,23,2,100,0.507920270448259,0.217680115906397,3.64432,1,0.3,1,27.848558398,inf,1,0,0,0.0315789473684211,0,0,0,0.9955276024120164,1.0164695667612966,0.999900374984054,1.0119235107226547,0.72552710567014,0.5228574774540966,0.28639639501697167,,,
1,24,1,100,0.507920270448259,0.217680115906397,3.64432,1,0.3,1,27.848558398,inf,1,0,0,0.0947368421052632,0,0,0,1.009558212009728,0.9659262876001484,0.9995884890500755,0.9751588158428001,0.7253008011161013,0.5143519106060013,0.24985800454980223,,,
1,24,2,100,0.507920270448259,0.217680115906397,3.64432,1,0.3,1,27.848558398,inf,1,0,0,0.0315789473684211,0,0,0,0.9910645881429745,1.0332507151310053,0.9995885035944277,1.0240181944397437,0.725300811669489,0.5143519106060013,0.298717372779967,,,
1,25,1,100,0.507920270448259,0.217680115906397,3.64432,1,0.3,1,27.848558398,inf,1,0,0,0.126315789473684,0,0,0,1.0148263312234782,0.947777742579611,0.9990443458938947,0.9618298093173367,0.7249059706318998,0.5059591880555262,0.23692382845575055,,,
1,25,2,100,0.507920270448259,0.217680115906397,3.64432,1,0.3,1,27.848558398,inf,1,0,0,0.0315789473684211,0,0,0,0.9866210488912058,1.0503109753127264,0.9990443619120062,1.0362589161249876,0.7249059822546478,0.5059591880555262,0.3113529239251509,,,
1,26,1,100,0.507920270448259,0.217680115906397,3.64432,1,0.3,1,27.848558398,inf,1,0,0,0.157894736842105,0,0,0,1.0204494619613627,0.9288828866083633,0.9982473374289621,0.9478780418646218,0.7243276609819725,0.4976846556159858,0.22355037059657912,,,
1,26,2,100,0.507920270448259,0.217680115906397,3.64432,1,0.3,1,27.848558398,inf,1,0,0,0.0315789473684211,0,0,0,0.9822078139859347,1.0676117983803706,0.9982473374735495,1.0486166506727763,0.7243276610143253,0.4976846556159858,0.32428897975785487,,,
1,27,1,100,0.507920270448259,0.217680115906397,3.64432,1,0.3,1,27.848558398,inf,1,0,0,0.189473684210526,0,0,0,1.0264504151761342,0.9092447388946191,0.9971764953621141,0.9332946397350975,0.7235506575646984,0.48953375071834454,0.2097439718242048,,,
1,27,2,100,0.507920270448259,0.217680115906397,3.64432,1,0.3,1,27.848558398,inf,1,0,0,0.0315789473684211,0,0,0,0.9778364111414688,1.0851082578169768,0.997176491263474,1.0610583645237244,0.7235506545907235,0.48953375071834454,0.33750770007681563,,,
1,28,1,100,0.507920270448259,0.217680115906397,3.64432,1,0.3,1,27.848558398,inf,1,0,0,0.221052631578947,0,0,0,1.0328527318254197,0.8888727121160565,0.9958107587380707,0.9180746089541387,0.722559678542789,0.4815119712963568,0.1955149200009434,,,
1,28,2,100,0.507920270448259,0.217680115906397,3.64432,1,0.3,1,27.848558398,inf,1,0,0,0.0315789473684211,0,0,0,0.9735190030358233,1.1027488629586246,0.9958108062508159,1.0735469736663679,0.7225597130180552,0.4815119712963568,0.3509872508359475,,,
1,29,1,100,0.507920270448259,0.217680115906397,3.64432,1,0.3,1,27.848558398,inf,1,0,0,0.252631578947368,0,0,0,1.039680555070031,0.8677832898068292,0.9941294067830988,0.9022174124268617,0.7213396889148174,0.4736248396601353,0.18087771303313904,,,
1,29,2,100,0.507920270448259,0.217680115906397,3.64432,1,0.3,1,27.848558398,inf,1,0,0,0.0315789473684211,0,0,0,0.969268301922359,1.120475509963788,0.9941293829019355,1.08604139488819,0.7213396715866359,0.4736248396601353,0.3647017135323313,,,
1,30,1,100,0.507920270448259,0.217680115906397,3.64432,1,0.3,1,27.848558398,inf,1,0,0,0.284210526315789,0,0,0,1.0469584766594335,0.8460006264311238,0.9921121056889799,0.8857275271012559,0.7198759344616836,0.4658778614395198,0.1658515820876324,,,
1,30,2,100,0.507920270448259,0.217680115906397,3.64432,1,0.3,1,27.848558398,inf,1,0,0,0.0315789473684211,0,0,0,0.9650974613834719,1.1382235992502077,0.9921121099069787,1.0984967061231337,0.7198759375222651,0.4658778614395198,0.37862075887397795,,,
1,31,1,100,0.507920270448259,0.217680115906397,3.64432,1,0.3,1,27.848558398,inf,1,0,0,0.315789473684211,0,0,0,1.0547113582899903,0.8235570330683629,0.9897396880433599,0.8686149569768075,0.7181545073015775,0.45827647987206843,0.15046043904546869,,,
1,31,2,100,0.507920270448259,0.217680115906397,3.64432,1,0.3,1,27.848558398,inf,1,0,0,0.0315789473684211,0,0,0,0.9610199452165996,1.1559223458539614,0.9897396807937986,1.1108644294872172,0.718154502041293,0.45827647987206843,0.39270991776041886,,,
1,32,1,100,0.507920270448259,0.217680115906397,3.64432,1,0.3,1,27.848558398,inf,1,0,0,0.347368421052632,0,0,0,1.062964129996926,0.8004933103151376,0.9869942990411182,0.8508956751674894,0.7161624519810048,0.45082602592839843,0.13473321248450654,,,
1,32,2,100,0.507920270448259,0.217680115906397,3.64432,1,0.3,1,27.848558398,inf,1,0,0,0.0315789473684211,0,0,0,0.9570493745134798,1.1734953041691103,0.9869943053583671,1.1230929468495527,0.716162456564803,0.45082602592839843,0.40693048064912674,,,
1,33,1,100,0.507920270448259,0.217680115906397,3.64432,1,0.3,1,27.848558398,inf,1,0,0,0.378947368421053,0,0,0,1.0717415690961856,0.776858891133504,0.9838600104564666,0.8325919669497445,0.713888210973179,0.4435316650391017,0.11870374518657889,,,
1,33,2,100,0.507920270448259,0.217680115906397,3.64432,1,0.3,1,27.848558398,inf,1,0,0,0.0315789473684211,0,0,0,0.9531993552301552,1.1908611208001532,0.9838599913925808,1.135128052515366,0.7138881971404161,0.4435316650391017,0.42123984577841167,,,
1,34,1,100,0.507920270448259,0.217680115906397,3.64432,1,0.3,1,27.848558398,inf,1,0,0,0.410526315789474,0,0,0,1.0810680645367017,0.7527117606460761,0.9803231047630122,0.8137326462356665,0.711321830835649,0.43639834133097477,0.1024108045164902,,,
1,34,2,100,0.507920270448259,0.217680115906397,3.64432,1,0.3,1,27.848558398,inf,1,0,0,0.0315789473684211,0,0,0,0.9494832897786991,1.207934518936878,0.9803231647354901,1.1469136408774372,0.711321874351702,0.43639834133097477,0.4355917569669212,,,
1,35,1,100,0.507920270448259,0.217680115906397,3.64432,1,0.3,1,27.848558398,inf,1,0,0,0.442105263157895,0,0,0,1.090967373122579,0.728118127076746,0.9763728041252208,0.7943531204198497,0.7084554911667864,0.4294307206751482,0.08589761827022246,,,
1,35,2,100,0.507920270448259,0.217680115906397,3.64432,1,0.3,1,27.848558398,inf,1,0,0,0.0315789473684211,0,0,0,0.9459141775378579,1.2246275049358335,0.9763728178030662,1.158392519121618,0.7084555010914363,0.4294307206751482,0.4499370085075992,,,
1,36,1,100,0.507920270448259,0.217680115906397,3.64432,1,0.3,1,27.848558398,inf,1,0,0,0.473684210526316,0,0,0,1.1014623750787398,0.7031518288307699,0.9720013284071247,0.7744952834248993,0.7052835466969267,0.42263313388154,0.06921172563981315,,,
1,36,2,100,0.507920270448259,0.217680115906397,3.64432,1,0.3,1,27.848558398,inf,1,0,0,0.0315789473684211,0,0,0,0.942504410216931,1.240850773696458,0.9720012640359681,1.1695073266300027,0.7052834999891906,0.42263313388154,0.4642238171528441,,,
1,37,1,100,0.507920270448259,0.217680115906397,3.64432,1,0.3,1,27.848558398,inf,1,0,0,0.505263157894737,0,0,0,1.1125748374364497,0.6778934759236985,0.9672044356202286,0.7542072237750387,0.7018029194375782,0.41600952161979954,0.052404293137758184,,,
1,37,2,100,0.507920270448259,0.217680115906397,3.64432,1,0.3,1,27.848558398,inf,1,0,0,0.0315789473684211,0,0,0,0.9392655689446379,1.2565152747584474,0.9672043049779354,1.180201534433621,0.7018028246434797,0.41600952161979954,0.4783987003350513,,,
1,38,1,100,0.507920270448259,0.217680115906397,3.64432,1,0.3,1,27.848558398,inf,1,0,0,0.536842105263158,0,0,0,1.12432519411828,0.6524293392165621,0.9619816040671428,0.7335427434631223,0.6980132308449128,0.40956338269002324,0.03552950130054,,,
1,38,2,100,0.507920270448259,0.217680115906397,3.64432,1,0.3,1,27.848558398,inf,1,0,0,0.0315789473684211,0,0,0,0.9362082304474295,1.2715338873662767,0.9619816124320626,1.190420490645123,0.6980132369145019,0.40956338269002324,0.49240724430657246,,,
1,39,1,100,0.507920270448259,0.217680115906397,3.64432,1,0.3,1,27.848558398,inf,1,0,0,0.568421052631579,0,0,0,1.136732351515673,0.6268500167561891,0.9563365401429643,0.7125606935949019,0.6939171702806444,0.40329772726520935,0.018643511871991758,,,
1,39,2,100,0.507920270448259,0.217680115906397,3.64432,1,0.3,1,27.848558398,inf,1,0,0,0.0315789473684211,0,0,0,0.9333417897434049,1.2858231414316437,0.9563366079613883,1.2001124721172975,0.6939172194897191,0.40329772726520935,0.5061952432326272,,,
1,40,1,100,0.507920270448259,0.217680115906397,3.64432,1,0.3,1,27.848558398,inf,1,0,0,0.6,0,0,0,1.1498135276824286,0.6012489215335269,0.9502768542958757,0.6913241434837203,0.6895202598889143,0.39721503662684304,0.001803872021146402,,,
1,40,2,100,0.507920270448259,0.217680115906397,3.64432,1,0.3,1,27.848558398,inf,1,0,0,0.0315789473684211,0,0,0,0.9306743063373883,1.2993049137765735,0.9502769709308884,1.2092296993497726,0.6895203445193244,0.39721503662684304,0.5197093454625746,,,
1,41,1,100,0.507920270448259,0.217680115906397,3.64432,1,0.3,1,27.848558398,inf,1,0,0,0.0,0,0,0,0.9913459961697646,1.0321822251942476,0.9996148708854453,1.0232497162639158,0.7253199437857226,0.5316755763651149,0.29792976248424774,,,
1,41,2,100,0.507920270448259,0.217680115906397,3.64432,1,0.3,1,27.848558398,inf,1,0,0,0.0631578947368421,0,0,0,1.0092368953877404,0.9670474883154919,0.9996148325372095,0.9759800048000392,0.7253199159602278,0.5316755763651149,0.25066007866577866,,,
1,42,1,100,0.507920270448259,0.217680115906397,3.64432,1,0.3,1,27.848558398,inf,1,0,0,0.0315789473684211,0,0,0,0.9955276024121044,1.016469566761207,0.9999003639564966,1.0119235107226547,0.7255270976685401,0.5228574774540911,0.28639640301833513,,,
1,42,2,100,0.507920270448259,0.217680115906397,3.64432,1,0.3,1,27.848558398,inf,1,0,0,0.0631578947368421,0,0,0,1.0046231256634792,0.9833311751027979,0.9999003678206447,0.9878772386941148,0.7255271004723673,0.5228574774540911,0.2623501280945424,,,
1,43,1,100,0.507920270448259,0.217680115906397,3.64432,1,0.3,1,27.848558398,inf,1,0,0,0.0631578947368421,0,0,0,1.0000000037756973,0.9999999963206891,0.9999999912724198,1.0000000000963865,0.7255993872876282,0.5141400955717211,0.27440060272822,,,
1,43,2,100,0.507920270448259,0.217680115906397,3.64432,1,0.3,1,27.848558398,inf,1,0,0,0.0631578947368421,0,0,0,1.0000000037756016,0.9999999963207844,0.9999999912824142,1.000000000096386,0.7255993872948802,0.5141400955717211,0.27440060272122113,,,
1,44,1,100,0.507920270448259,0.217680115906397,3.64432,1,0.3,1,27.848558398,inf,1,0,0,0.0947368421052632,0,0,0,1.0047842806755232,0.9827565359729208,0.9998934124842619,0.9874583190767201,0.7255220536779277,0.5055286981612782,0.2619362552703597,,,
1,44,2,100,0.507920270448259,0.217680115906397,3.64432,1,0.3,1,27.848558398,inf,1,0,0,0.0631578947368421,0,0,0,0.9953769563364935,1.0170303151344784,0.9998934285367239,1.012328539580502,0.7255220653256005,0.5055286981612782,0.2868064642215249,,,
1,45,1,100,0.507920270448259,0.217680115906397,3.64432,1,0.3,1,27.848558398,inf,1,0,0,0.126315789473684,0,0,0,1.0099026560242848,0.9647262253808313,0.9995593419587561,0.9742795773483843,0.7252796519757164,0.49702872530948206,0.2489999151929828,,,
1,45,2,100,0.507920270448259,0.217680115906397,3.64432,1,0.3,1,27.848558398,inf,1,0,0,0.0631578947368421,0,0,0,0.9907642942988614,1.034392468572298,0.9995593419081874,1.02483912415309,0.7252796519390238,0.49702872530948206,0.299559462227467,,,
1,46,1,100,0.507920270448259,0.217680115906397,3.64432,1,0.3,1,27.848558398,inf,1,0,0,0.157894736842105,0,0,0,1.0153784533377974,0.9459009427519194,0.9989756164920974,0.9604474362622084,0.7248561005517501,0.4886457701722219,0.23559132547591333,,,
1,46,2,100,0.507920270448259,0.217680115906397,3.64432,1,0.3,1,27.848558398,inf,1,0,0,0.0631578947368421,0,0,0,0.9861732024650676,1.0520502615805247,0.9989755777543892,1.0375037756170782,0.7248560724436541,0.4886457701722219,0.3126476932334388,,,
1,47,1,100,0.507920270448259,0.217680115906397,3.64432,1,0.3,1,27.848558398,inf,1,0,0,0.189473684210526,0,0,0,1.0212360299949528,0.9262782608803739,0.9981194002326007,0.9459487338121022,0.7242348297032225,0.48038555418720813,0.22171389381561524,,,
1,47,2,100,0.507920270448259,0.217680115906397,3.64432,1,0.3,1,27.848558398,inf,1,0,0,0.0631578947368421,0,0,0,0.9816157093132525,1.0699605288815361,0.9981193794435809,1.050290063495232,0.7242348146187018,0.48038555418720813,0.32605523898260735,,,
1,48,1,100,0.507920270448259,0.217680115906397,3.64432,1,0.3,1,27.848558398,inf,1,0,0,0.221052631578947,0,0,0,1.0275006828539799,0.9058623138603964,0.9969675376149248,0.9307741460632435,0.7233990377429759,0.47225389670243545,0.20737509796424725,,,
1,48,2,100,0.507920270448259,0.217680115906397,3.64432,1,0.3,1,27.848558398,inf,1,0,0,0.0631578947368421,0,0,0,0.9771046342413753,1.088072796983953,0.9969675631439251,1.0631609723249955,0.7233990562668282,0.47225389670243545,0.3397619062100805,,,
1,49,1,100,0.507920270448259,0.217680115906397,3.64432,1,0.3,1,27.848558398,inf,1,0,0,0.252631578947368,0,0,0,1.0341985240025726,0.8846646432360731,0.9954968798202667,0.9149188682720093,0.7223319278791419,0.4642566787746414,0.19258692996968252,,,
1,49,2,100,0.507920270448259,0.217680115906397,3.64432,1,0.3,1,27.848558398,inf,1,0,0,0.0631578947368421,0,0,0,0.9726535097102023,1.1063290818284008,0.9954968351589355,1.0760748643348597,0.7223318954728629,0.4642566787746414,0.35374295905909425,,,
1,50,1,100,0.507920270448259,0.217680115906397,3.64432,1,0.3,1,27.848558398,inf,1,0,0,0.284210526315789,0,0,0,1.0413563252845783,0.8627049857765929,0.9936844152011705,0.8983832937929972,0.721016802851436,0.4563998010568212,0.17736648044657854,,,
1,50,2,100,0.507920270448259,0.217680115906397,3.64432,1,0.3,1,27.848558398,inf,1,0,0,0.0631578947368421,0,0,0,0.9682764763992752,1.1246638590511944,0.9936844195415709,1.0889855585757016,0.7210168060008322,0.4563998010568212,0.36796874281639913,,,
1,51,1,100,0.507920270448259,0.217680115906397,3.64432,1,0.3,1,27.848558398,inf,1,0,0,0.315789473684211,0,0,0,1.0490013314180897,0.840011959457987,0.9915081183004821,0.8811736638785468,0.7194376809796366,0.44868913590833015,0.1617359723272206,,,
1,51,2,100,0.507920270448259,0.217680115906397,3.64432,1,0.3,1,27.848558398,inf,1,0,0,0.0631578947368421,0,0,0,0.9639881504094306,1.1430042430226612,0.9915080740953438,1.1018425461415466,0.7194376489043711,0.44868913590833015,0.3824048875222369,,,
1,52,1,100,0.507920270448259,0.217680115906397,3.64432,1,0.3,1,27.848558398,inf,1,0,0,0.347368421052632,0,0,0,1.0571610429833802,0.8166236004298827,0.988946974189749,0.863302657155298,0.7175793138235386,0.4411304741116444,0.1457233326781756,,,
